age,gender,location,province,education_level,employment_sector,income_quintile,has_national_id,has_proof_of_address,has_tin,has_employment_proof,kyc_doc_score,kyc_barrier_level,distance_to_branch_km,has_mobile_phone,has_internet,financially_excluded
42,Male,Urban,Bulawayo,Tertiary,Informal,4,1,1,0,0,2,Medium,0.8,1,0,1
27,Male,Urban,Mashonaland East,Secondary,Informal,2,1,1,0,0,2,Medium,1.2,1,1,0
53,Female,Rural,Mashonaland West,Tertiary,Formal,3,0,1,1,1,3,Low,24.2,1,0,0
38,Female,Urban,Masvingo,Primary,Informal,2,1,1,0,1,3,Low,3.1,1,1,0
25,Male,Rural,Mashonaland West,Primary,Informal,2,0,1,0,0,1,High,10.2,1,0,0
31,Male,Urban,Bulawayo,Tertiary,Unemployed,4,1,1,0,0,2,Medium,1.7,1,1,0
64,Male,Rural,Matabeleland North,Primary,Informal,1,0,0,0,0,0,High,12.1,1,0,1
47,Male,Urban,Bulawayo,Secondary,Informal,4,1,1,0,1,3,Low,0.8,1,0,1
52,Male,Rural,Harare,Secondary,Informal,2,0,0,0,0,0,High,1.0,0,1,1
23,Female,Urban,Midlands,Secondary,Informal,4,1,1,0,0,2,Medium,1.2,1,1,0
28,Female,Urban,Matabeleland South,Secondary,Formal,5,1,1,1,1,4,Low,1.9,1,1,0
28,Female,Urban,Harare,Secondary,Formal,4,1,1,1,1,4,Low,4.2,1,1,0
40,Male,Urban,Bulawayo,Secondary,Unemployed,4,1,1,0,0,2,Medium,1.7,1,1,0
35,Female,Urban,Mashonaland Central,Secondary,Unemployed,4,1,1,0,0,2,Medium,0.5,1,1,0
31,Male,Rural,Midlands,Primary,Unemployed,3,1,0,0,0,1,High,37.3,1,1,1
32,Male,Urban,Bulawayo,Tertiary,Unemployed,3,1,1,0,0,2,Medium,7.8,1,1,0
26,Female,Urban,Harare,Secondary,Informal,3,1,1,1,1,4,Low,5.5,1,1,0
35,Female,Rural,Matabeleland North,Secondary,Informal,2,0,0,0,0,0,High,59.4,1,0,1
53,Male,Urban,Harare,Tertiary,Informal,5,1,1,0,1,3,Low,1.9,1,1,0
18,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,0.6,1,1,1
42,Female,Rural,Masvingo,Tertiary,Unemployed,1,0,1,0,0,1,High,13.8,0,0,1
57,Female,Rural,Matabeleland North,Primary,Unemployed,1,0,1,0,0,1,High,16.7,1,0,1
35,Female,Rural,Mashonaland Central,Secondary,Informal,1,1,1,0,1,3,Low,18.9,0,1,0
30,Male,Urban,Bulawayo,Tertiary,Formal,4,1,1,1,1,4,Low,0.6,1,1,0
50,Female,Rural,Masvingo,Secondary,Informal,2,1,1,0,1,3,Low,5.2,1,0,1
24,Male,Urban,Harare,Secondary,Unemployed,2,1,1,1,0,3,Low,2.2,1,1,0
37,Male,Rural,Mashonaland Central,Primary,Informal,1,1,1,1,0,3,Low,12.0,0,0,1
23,Female,Rural,Mashonaland Central,Primary,Informal,1,1,1,0,1,3,Low,24.2,1,0,1
18,Female,Rural,Midlands,Tertiary,Informal,2,1,1,0,0,2,Medium,27.8,1,0,1
35,Male,Urban,Bulawayo,Secondary,Informal,3,0,1,0,1,2,Medium,1.3,0,1,0
20,Female,Urban,Bulawayo,Secondary,Informal,2,1,1,0,1,3,Low,5.9,1,0,0
37,Female,Rural,Masvingo,Primary,Informal,1,1,0,0,1,2,Medium,3.2,1,1,1
53,Female,Urban,Mashonaland West,Secondary,Formal,5,1,1,1,1,4,Low,2.2,1,1,0
63,Male,Urban,Bulawayo,Secondary,Informal,4,1,1,0,1,3,Low,0.1,1,1,0
39,Male,Rural,Manicaland,Primary,Unemployed,1,1,0,1,0,2,Medium,1.3,1,1,0
52,Male,Rural,Mashonaland Central,Secondary,Informal,2,1,1,0,1,3,Low,4.0,1,0,0
43,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,1.9,1,1,0
32,Male,Urban,Mashonaland West,Secondary,Formal,4,1,1,1,1,4,Low,3.4,1,1,0
18,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,2.6,1,0,0
60,Male,Urban,Mashonaland Central,Secondary,Formal,5,1,1,1,1,4,Low,0.1,1,1,0
23,Male,Urban,Manicaland,Tertiary,Informal,4,1,0,0,1,2,Medium,1.2,1,1,0
57,Female,Rural,Matabeleland South,Secondary,Informal,2,1,0,0,1,2,Medium,14.8,1,0,1
45,Female,Rural,Midlands,Secondary,Informal,1,1,1,0,1,3,Low,2.5,0,0,1
24,Male,Urban,Bulawayo,Secondary,Informal,4,1,1,0,1,3,Low,6.4,1,1,0
42,Female,Urban,Harare,Primary,Unemployed,3,1,1,1,0,3,Low,2.3,1,0,1
67,Male,Rural,Manicaland,Secondary,Informal,2,1,1,0,1,3,Low,1.6,1,1,0
59,Male,Rural,Masvingo,Secondary,Informal,2,1,1,0,0,2,Medium,18.8,1,0,0
30,Female,Rural,Matabeleland South,Primary,Informal,1,1,1,0,1,3,Low,16.1,0,1,0
28,Male,Urban,Bulawayo,Secondary,Unemployed,4,1,1,0,0,2,Medium,0.6,1,1,0
39,Male,Rural,Mashonaland East,Primary,Informal,1,1,1,0,0,2,Medium,28.3,1,0,0
35,Male,Urban,Manicaland,Secondary,Informal,3,1,1,1,0,3,Low,0.3,1,1,0
54,Female,Urban,Harare,Secondary,Formal,5,0,1,1,1,3,Low,0.1,1,1,0
48,Female,Rural,Mashonaland East,Tertiary,Informal,2,0,1,1,0,2,Medium,55.1,1,1,1
18,Male,Urban,Mashonaland West,Primary,Unemployed,3,1,1,0,0,2,Medium,1.3,1,0,0
44,Male,Urban,Bulawayo,Tertiary,Informal,5,1,1,0,0,2,Medium,4.4,1,1,0
35,Male,Urban,Harare,Primary,Informal,3,1,1,0,1,3,Low,1.3,0,0,1
38,Female,Urban,Harare,Secondary,Informal,4,1,1,0,0,2,Medium,3.4,1,1,0
41,Male,Urban,Bulawayo,Secondary,Informal,3,1,0,0,1,2,Medium,0.4,1,1,0
54,Female,Rural,Mashonaland West,Primary,Informal,2,0,1,0,1,2,Medium,6.0,1,0,1
51,Female,Urban,Harare,Tertiary,Formal,5,1,1,0,1,3,Low,3.2,1,1,0
27,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,5.9,1,1,0
37,Female,Rural,Matabeleland North,None,Unemployed,1,1,1,1,0,3,Low,1.0,1,0,0
31,Male,Urban,Harare,Tertiary,Informal,5,1,0,1,0,2,Medium,2.9,1,0,0
18,Male,Rural,Masvingo,Primary,Informal,2,1,0,1,1,3,Low,7.9,1,0,0
36,Male,Urban,Bulawayo,Primary,Unemployed,1,1,0,0,0,1,High,17.4,1,0,0
63,Male,Rural,Mashonaland East,None,Informal,3,1,0,1,0,2,Medium,13.0,1,1,1
18,Female,Urban,Harare,Secondary,Formal,4,1,1,0,1,3,Low,0.3,1,1,0
37,Female,Rural,Mashonaland East,Tertiary,Formal,4,1,1,1,1,4,Low,6.4,1,1,0
37,Male,Urban,Harare,None,Unemployed,1,1,1,1,0,3,Low,13.0,1,0,0
42,Male,Rural,Matabeleland South,Secondary,Informal,2,0,0,0,1,1,High,4.4,0,1,1
24,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,0.6,1,0,0
18,Male,Rural,Midlands,Primary,Informal,2,1,1,1,0,3,Low,60.1,0,0,1
18,Male,Urban,Harare,Tertiary,Formal,5,1,1,0,1,3,Low,1.2,1,1,0
56,Female,Urban,Bulawayo,Tertiary,Informal,3,1,1,1,0,3,Low,0.3,1,1,0
24,Female,Urban,Bulawayo,Secondary,Formal,3,0,1,0,1,2,Medium,2.3,1,1,0
31,Female,Urban,Mashonaland Central,Secondary,Informal,4,1,1,1,0,3,Low,1.0,1,1,0
67,Male,Urban,Masvingo,None,Unemployed,1,1,1,0,0,2,Medium,3.8,1,0,0
27,Male,Rural,Masvingo,Secondary,Informal,4,1,1,0,0,2,Medium,11.5,1,1,0
42,Male,Urban,Bulawayo,Secondary,Unemployed,3,1,1,0,0,2,Medium,5.9,1,1,0
52,Female,Urban,Matabeleland South,Secondary,Informal,3,1,1,0,0,2,Medium,1.2,1,1,0
52,Male,Urban,Matabeleland South,Secondary,Unemployed,2,1,1,1,0,3,Low,0.7,0,1,0
19,Male,Urban,Midlands,Tertiary,Formal,5,1,1,1,1,4,Low,4.1,1,1,0
28,Male,Urban,Harare,Primary,Unemployed,2,1,1,0,0,2,Medium,2.6,0,0,1
42,Female,Rural,Harare,Secondary,Informal,3,1,0,0,0,1,High,2.9,1,1,1
65,Female,Urban,Harare,Secondary,Formal,5,1,0,1,1,3,Low,0.6,1,1,1
27,Female,Rural,Matabeleland North,Primary,Unemployed,2,1,1,0,0,2,Medium,21.5,1,0,1
31,Male,Urban,Harare,Secondary,Formal,4,1,1,1,1,4,Low,6.8,1,0,0
43,Female,Urban,Harare,Secondary,Informal,2,1,1,0,1,3,Low,1.8,1,0,0
46,Male,Rural,Masvingo,Secondary,Informal,3,1,1,0,0,2,Medium,10.1,1,1,0
47,Male,Urban,Harare,Tertiary,Informal,3,0,1,1,0,2,Medium,1.2,1,1,1
26,Male,Urban,Manicaland,Secondary,Formal,5,1,1,1,1,4,Low,10.0,1,1,0
30,Female,Rural,Mashonaland Central,None,Unemployed,1,1,0,0,0,1,High,6.9,0,1,1
41,Male,Rural,Midlands,Primary,Informal,1,0,1,0,0,1,High,10.0,0,0,1
55,Female,Rural,Mashonaland East,Secondary,Unemployed,2,1,0,0,0,1,High,11.5,0,0,1
34,Male,Urban,Bulawayo,Secondary,Informal,3,1,1,0,1,3,Low,3.1,1,0,1
37,Male,Rural,Masvingo,Secondary,Formal,3,1,1,0,1,3,Low,4.8,1,1,0
23,Female,Rural,Mashonaland East,Primary,Informal,2,0,1,0,0,1,High,26.7,1,0,1
64,Female,Rural,Mashonaland West,Primary,Unemployed,2,1,1,0,0,2,Medium,1.6,0,1,1
40,Male,Urban,Mashonaland West,Secondary,Unemployed,3,0,0,0,0,0,High,1.1,1,0,0
53,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,0.6,1,1,0
38,Male,Urban,Harare,Secondary,Formal,4,1,1,1,1,4,Low,2.6,1,1,0
39,Male,Urban,Manicaland,Secondary,Formal,5,1,1,0,1,3,Low,0.5,1,1,0
18,Female,Rural,Mashonaland Central,Primary,Unemployed,1,0,0,1,0,1,High,13.9,1,0,1
18,Female,Urban,Bulawayo,Tertiary,Formal,5,0,1,1,1,3,Low,2.0,1,1,0
55,Male,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,0,3,Low,0.9,1,1,0
39,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,15.3,0,1,0
40,Female,Urban,Harare,Tertiary,Unemployed,3,1,1,0,0,2,Medium,3.5,1,1,0
20,Male,Urban,Harare,Tertiary,Formal,5,1,1,0,1,3,Low,1.0,1,0,0
25,Female,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,2.5,0,1,0
52,Female,Urban,Harare,Secondary,Formal,4,1,1,1,1,4,Low,1.3,1,1,0
62,Female,Rural,Masvingo,Secondary,Informal,1,1,1,0,0,2,Medium,21.4,0,0,1
29,Male,Urban,Bulawayo,Secondary,Informal,3,1,1,0,1,3,Low,2.9,1,0,1
47,Female,Urban,Harare,Tertiary,Unemployed,3,1,1,0,0,2,Medium,5.7,1,1,0
40,Male,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,3.2,1,1,0
36,Male,Urban,Bulawayo,Secondary,Formal,4,0,0,1,1,2,Medium,3.3,0,1,0
63,Male,Urban,Bulawayo,Secondary,Formal,4,1,1,1,1,4,Low,6.8,1,1,0
31,Male,Urban,Mashonaland West,Secondary,Formal,4,0,1,1,1,3,Low,4.7,1,1,1
55,Female,Urban,Harare,Primary,Informal,2,1,1,1,0,3,Low,4.3,1,0,1
43,Female,Urban,Harare,Secondary,Unemployed,4,1,1,1,0,3,Low,1.0,1,1,0
37,Female,Rural,Mashonaland East,None,Informal,1,0,1,1,1,3,Low,33.9,0,0,1
57,Female,Urban,Bulawayo,Tertiary,Unemployed,4,1,1,0,0,2,Medium,1.5,1,1,0
42,Female,Urban,Bulawayo,Primary,Formal,5,1,1,0,1,3,Low,0.6,1,0,0
36,Female,Rural,Manicaland,None,Unemployed,1,0,0,0,0,0,High,34.3,1,1,1
57,Female,Urban,Harare,Tertiary,Unemployed,5,1,1,1,0,3,Low,0.1,1,1,1
55,Female,Urban,Bulawayo,Primary,Informal,2,1,1,1,0,3,Low,0.2,1,0,0
54,Female,Urban,Harare,Secondary,Formal,4,1,1,0,1,3,Low,0.3,1,1,0
18,Male,Urban,Bulawayo,Secondary,Unemployed,3,1,1,0,0,2,Medium,5.4,1,1,0
44,Female,Urban,Harare,Tertiary,Unemployed,4,1,1,0,0,2,Medium,1.1,1,1,0
40,Male,Rural,Mashonaland East,Primary,Informal,2,1,1,0,0,2,Medium,25.9,0,0,0
37,Male,Rural,Mashonaland Central,None,Unemployed,1,1,0,1,0,2,Medium,15.5,0,0,1
46,Female,Rural,Midlands,Primary,Unemployed,1,1,0,0,0,1,High,1.8,0,0,1
41,Male,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,3.2,1,1,0
47,Male,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,1.8,1,1,0
34,Male,Urban,Mashonaland West,Secondary,Formal,5,1,1,1,1,4,Low,0.8,0,1,0
58,Male,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,3.3,1,1,0
48,Female,Urban,Harare,Secondary,Unemployed,1,0,1,0,0,1,High,1.0,1,1,1
45,Female,Urban,Harare,Secondary,Unemployed,5,1,1,0,0,2,Medium,3.8,1,1,0
44,Male,Urban,Bulawayo,Secondary,Formal,4,1,1,0,0,2,Medium,1.7,1,1,0
54,Female,Urban,Harare,Tertiary,Informal,3,1,1,0,1,3,Low,3.0,1,0,0
52,Female,Urban,Mashonaland West,None,Informal,2,0,1,0,1,2,Medium,3.0,1,0,1
36,Female,Rural,Matabeleland South,Secondary,Informal,4,1,1,0,1,3,Low,21.3,1,0,0
51,Male,Urban,Bulawayo,Primary,Informal,2,1,1,1,0,3,Low,2.9,1,1,0
40,Male,Rural,Mashonaland Central,Secondary,Informal,2,1,1,0,0,2,Medium,63.4,1,0,1
64,Male,Urban,Mashonaland East,Secondary,Formal,5,1,1,1,1,4,Low,4.5,1,1,0
53,Male,Urban,Masvingo,Primary,Informal,2,0,1,0,0,1,High,0.8,1,0,1
29,Female,Urban,Mashonaland West,Tertiary,Unemployed,4,1,1,0,0,2,Medium,0.9,1,0,0
70,Male,Urban,Harare,Secondary,Formal,4,1,1,1,1,4,Low,13.8,1,1,0
18,Female,Urban,Bulawayo,Tertiary,Informal,4,1,1,0,1,3,Low,1.2,1,1,0
46,Female,Urban,Manicaland,Tertiary,Unemployed,4,1,0,0,0,1,High,0.7,1,1,1
28,Male,Rural,Midlands,Tertiary,Unemployed,4,1,1,0,0,2,Medium,1.0,1,0,1
64,Male,Urban,Harare,Tertiary,Informal,3,1,1,0,1,3,Low,5.9,1,1,0
41,Female,Urban,Mashonaland East,Secondary,Formal,5,0,1,1,1,3,Low,1.2,1,1,1
26,Female,Rural,Matabeleland North,Secondary,Informal,2,0,1,0,0,1,High,57.1,0,1,1
34,Male,Urban,Masvingo,Secondary,Informal,3,1,1,0,1,3,Low,2.5,1,1,0
28,Female,Rural,Matabeleland North,Primary,Informal,4,1,1,0,1,3,Low,9.3,0,0,1
33,Female,Urban,Mashonaland West,Secondary,Formal,5,0,1,1,1,3,Low,2.3,0,1,1
33,Female,Urban,Harare,Secondary,Formal,3,1,1,1,1,4,Low,7.1,1,0,1
27,Male,Urban,Harare,Secondary,Informal,3,1,0,0,1,2,Medium,4.8,1,1,0
41,Female,Urban,Harare,Secondary,Unemployed,3,1,1,0,0,2,Medium,0.4,0,1,0
43,Female,Rural,Matabeleland South,None,Informal,1,1,1,0,0,2,Medium,14.3,1,0,0
24,Male,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,0.5,1,1,0
18,Female,Urban,Bulawayo,Tertiary,Formal,4,1,1,0,1,3,Low,1.1,1,1,1
42,Female,Urban,Midlands,Secondary,Informal,5,1,1,0,1,3,Low,20.0,1,1,0
45,Male,Rural,Midlands,Primary,Informal,2,1,0,0,1,2,Medium,6.3,1,0,1
48,Female,Rural,Matabeleland North,Secondary,Formal,4,1,1,1,1,4,Low,45.2,1,1,1
45,Female,Rural,Matabeleland South,Primary,Unemployed,3,0,1,0,0,1,High,67.8,1,0,1
60,Female,Rural,Manicaland,Secondary,Unemployed,1,1,0,0,0,1,High,28.8,1,0,1
51,Female,Rural,Mashonaland West,Secondary,Unemployed,2,1,0,0,0,1,High,7.3,0,0,0
75,Male,Urban,Bulawayo,Secondary,Informal,2,0,0,1,0,1,High,1.2,0,1,1
80,Male,Rural,Matabeleland South,Primary,Unemployed,2,1,0,0,0,1,High,1.0,1,1,1
18,Male,Urban,Harare,Primary,Informal,2,1,1,0,0,2,Medium,4.0,1,1,0
18,Female,Urban,Harare,Secondary,Informal,4,1,0,0,0,1,High,1.0,1,1,0
37,Male,Rural,Matabeleland North,Secondary,Formal,5,1,0,1,0,2,Medium,55.8,1,1,1
45,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,0,1,3,Low,5.1,1,1,0
36,Male,Urban,Mashonaland West,Tertiary,Formal,4,1,1,1,1,4,Low,3.8,1,1,0
47,Male,Urban,Bulawayo,Tertiary,Unemployed,3,0,1,0,0,1,High,2.0,1,1,1
34,Female,Urban,Mashonaland West,Secondary,Informal,4,1,1,1,1,4,Low,2.8,1,1,0
28,Female,Rural,Mashonaland West,Secondary,Unemployed,2,1,0,0,0,1,High,13.0,0,0,1
30,Male,Urban,Mashonaland East,Secondary,Informal,5,1,1,0,1,3,Low,0.1,0,1,0
35,Male,Rural,Matabeleland North,Primary,Formal,5,0,0,1,1,2,Medium,37.9,1,1,1
49,Male,Urban,Harare,Secondary,Informal,3,1,1,1,1,4,Low,0.3,1,0,0
31,Male,Rural,Mashonaland East,None,Informal,1,1,1,0,1,3,Low,60.5,1,0,1
33,Male,Urban,Masvingo,Secondary,Unemployed,2,1,0,1,0,2,Medium,17.1,1,1,0
45,Female,Rural,Mashonaland Central,Primary,Informal,1,0,1,0,1,2,Medium,4.5,0,1,1
35,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,1.8,1,1,0
53,Male,Urban,Harare,Secondary,Informal,2,1,1,0,1,3,Low,1.5,1,1,0
25,Male,Urban,Mashonaland Central,Tertiary,Informal,3,1,1,0,1,3,Low,14.1,1,1,0
22,Male,Urban,Harare,Secondary,Informal,4,1,0,0,1,2,Medium,6.9,1,1,1
42,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,0.5,1,1,0
43,Male,Rural,Masvingo,Secondary,Informal,2,1,1,0,0,2,Medium,4.9,1,0,0
25,Male,Rural,Mashonaland Central,Primary,Formal,3,1,1,1,1,4,Low,7.5,0,1,1
56,Female,Rural,Mashonaland West,Secondary,Informal,2,1,1,0,0,2,Medium,36.6,0,0,1
64,Female,Urban,Masvingo,Primary,Informal,2,1,1,1,1,4,Low,2.8,0,1,0
29,Female,Urban,Bulawayo,Primary,Formal,3,1,1,1,1,4,Low,2.0,1,1,0
58,Female,Rural,Midlands,Tertiary,Informal,3,1,1,0,1,3,Low,26.5,1,0,0
18,Female,Rural,Matabeleland South,Secondary,Formal,3,1,0,1,0,2,Medium,1.0,1,1,1
53,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,0.3,1,1,0
25,Female,Rural,Masvingo,Primary,Informal,1,1,0,0,0,1,High,19.9,1,0,0
51,Male,Urban,Matabeleland South,Tertiary,Formal,5,1,1,1,1,4,Low,0.2,1,1,0
24,Female,Rural,Masvingo,Primary,Formal,4,0,0,1,1,2,Medium,23.6,0,1,1
37,Female,Rural,Mashonaland West,Primary,Informal,2,1,0,0,0,1,High,11.9,0,1,1
26,Female,Rural,Matabeleland South,Secondary,Informal,1,0,0,0,1,1,High,42.3,1,0,1
35,Male,Urban,Matabeleland South,Secondary,Unemployed,3,1,1,1,0,3,Low,5.2,1,1,0
63,Female,Rural,Mashonaland West,Secondary,Unemployed,2,0,0,0,0,0,High,23.9,1,0,1
36,Male,Urban,Harare,Tertiary,Informal,5,1,1,0,0,2,Medium,11.8,1,1,0
67,Female,Rural,Masvingo,Secondary,Informal,2,1,0,0,1,2,Medium,1.0,1,1,1
32,Male,Urban,Mashonaland Central,None,Informal,1,1,0,0,1,2,Medium,4.3,1,1,0
58,Female,Rural,Mashonaland East,Primary,Unemployed,1,1,0,1,0,2,Medium,3.5,1,0,1
18,Female,Rural,Matabeleland South,Tertiary,Informal,2,1,1,0,0,2,Medium,7.0,1,0,0
33,Male,Urban,Bulawayo,Secondary,Unemployed,1,1,0,0,0,1,High,5.1,1,1,1
30,Male,Urban,Harare,Secondary,Informal,2,0,1,1,1,3,Low,1.3,1,1,0
59,Male,Rural,Masvingo,None,Informal,1,1,0,0,1,2,Medium,32.9,1,0,1
40,Female,Urban,Harare,None,Informal,2,1,0,0,0,1,High,0.8,1,1,1
18,Female,Urban,Mashonaland East,Tertiary,Formal,5,1,1,1,1,4,Low,4.2,1,1,0
19,Female,Urban,Harare,Secondary,Unemployed,4,1,1,0,0,2,Medium,5.0,1,1,0
23,Male,Urban,Mashonaland East,Tertiary,Formal,5,1,1,1,1,4,Low,0.9,1,1,0
51,Female,Rural,Mashonaland East,Primary,Informal,1,1,0,0,1,2,Medium,47.5,1,0,1
49,Female,Rural,Midlands,Primary,Informal,1,1,1,1,0,3,Low,19.5,0,1,0
33,Male,Urban,Mashonaland Central,Secondary,Formal,5,0,1,1,1,3,Low,1.5,1,1,0
30,Male,Urban,Harare,Tertiary,Informal,4,1,1,0,1,3,Low,6.5,1,1,0
48,Male,Urban,Midlands,Secondary,Formal,4,1,1,1,1,4,Low,5.9,1,1,0
22,Male,Urban,Bulawayo,Secondary,Formal,3,1,1,1,0,3,Low,2.2,1,1,0
44,Male,Rural,Masvingo,Secondary,Formal,1,0,1,0,1,2,Medium,34.6,1,0,1
43,Male,Urban,Matabeleland North,Primary,Unemployed,3,1,1,0,0,2,Medium,6.8,1,1,1
34,Male,Urban,Matabeleland North,Secondary,Unemployed,2,1,1,0,0,2,Medium,2.5,1,1,0
43,Male,Rural,Matabeleland North,Secondary,Informal,1,0,1,1,1,3,Low,101.4,1,1,1
39,Male,Urban,Midlands,None,Unemployed,3,1,1,0,0,2,Medium,2.6,0,1,1
44,Female,Rural,Mashonaland East,Secondary,Unemployed,3,1,1,0,0,2,Medium,41.0,1,0,0
19,Female,Urban,Harare,Primary,Formal,5,1,1,1,1,4,Low,2.0,1,1,0
46,Male,Urban,Harare,Tertiary,Unemployed,4,1,1,0,0,2,Medium,0.1,0,1,0
52,Female,Urban,Harare,Tertiary,Formal,5,1,1,0,1,3,Low,0.4,1,1,0
42,Female,Rural,Masvingo,Secondary,Unemployed,1,1,0,1,0,2,Medium,93.1,1,0,1
46,Male,Rural,Mashonaland East,Secondary,Informal,3,0,0,0,1,1,High,57.0,1,1,1
36,Male,Urban,Bulawayo,Secondary,Unemployed,4,1,1,0,0,2,Medium,0.2,1,1,0
50,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,1.3,0,1,0
38,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,9.7,1,1,0
21,Male,Rural,Matabeleland South,None,Unemployed,1,1,0,1,0,2,Medium,14.9,0,0,1
49,Male,Rural,Manicaland,Secondary,Informal,3,0,1,0,0,1,High,21.1,1,1,1
18,Female,Rural,Matabeleland North,None,Informal,1,1,0,0,1,2,Medium,50.3,1,0,1
41,Female,Rural,Matabeleland South,Secondary,Informal,3,1,1,0,1,3,Low,32.2,1,1,1
32,Male,Urban,Bulawayo,Secondary,Informal,3,1,1,1,1,4,Low,4.8,1,1,1
31,Female,Rural,Midlands,Secondary,Formal,4,1,1,0,1,3,Low,39.4,0,0,0
40,Male,Rural,Midlands,Primary,Informal,1,1,0,0,1,2,Medium,40.4,0,1,1
28,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,7.1,1,1,1
45,Female,Rural,Matabeleland North,Secondary,Informal,2,1,0,0,0,1,High,30.8,1,0,1
38,Female,Urban,Harare,Tertiary,Unemployed,5,1,1,0,0,2,Medium,2.3,0,1,0
29,Male,Rural,Mashonaland West,Secondary,Informal,2,1,1,0,0,2,Medium,23.3,1,1,0
56,Male,Rural,Masvingo,Primary,Informal,1,1,0,0,1,2,Medium,4.7,1,0,1
40,Female,Rural,Matabeleland North,Secondary,Formal,4,0,1,0,1,2,Medium,38.7,1,1,1
46,Male,Urban,Mashonaland West,Primary,Unemployed,3,1,1,1,0,3,Low,2.1,1,1,1
57,Female,Urban,Manicaland,Secondary,Formal,5,1,1,1,1,4,Low,7.9,0,1,0
57,Male,Rural,Matabeleland South,None,Formal,2,1,1,1,1,4,Low,51.4,0,0,0
46,Female,Rural,Masvingo,Secondary,Unemployed,2,1,0,0,0,1,High,27.8,1,1,1
33,Male,Urban,Harare,Secondary,Formal,4,1,1,1,1,4,Low,0.5,1,1,0
18,Male,Rural,Bulawayo,Secondary,Unemployed,2,1,1,0,0,2,Medium,19.1,1,0,0
40,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,2.7,1,1,0
53,Male,Rural,Matabeleland North,Secondary,Unemployed,1,1,1,0,0,2,Medium,13.5,0,1,0
42,Female,Rural,Manicaland,Primary,Formal,4,1,1,1,1,4,Low,25.5,1,1,0
18,Female,Urban,Harare,Secondary,Formal,5,1,1,1,0,3,Low,3.4,1,1,0
50,Female,Urban,Harare,Tertiary,Informal,4,1,0,0,1,2,Medium,0.3,1,1,1
51,Female,Rural,Masvingo,Secondary,Informal,2,1,1,0,0,2,Medium,16.2,0,0,1
33,Female,Rural,Mashonaland West,Secondary,Unemployed,2,1,1,1,0,3,Low,40.7,1,1,1
51,Female,Rural,Mashonaland Central,Secondary,Informal,1,0,0,0,0,0,High,4.3,0,0,1
46,Male,Urban,Harare,Secondary,Informal,2,1,1,0,0,2,Medium,0.4,1,0,0
28,Female,Rural,Mashonaland East,Primary,Informal,2,1,0,0,1,2,Medium,42.2,1,1,1
55,Female,Urban,Bulawayo,Tertiary,Informal,5,1,1,0,1,3,Low,4.8,1,1,0
20,Male,Urban,Matabeleland North,Secondary,Unemployed,4,1,0,0,0,1,High,3.6,1,1,1
37,Female,Urban,Harare,Primary,Formal,5,0,1,1,1,3,Low,3.6,1,1,0
35,Male,Rural,Masvingo,Secondary,Formal,3,1,0,0,1,2,Medium,4.0,1,0,1
26,Female,Rural,Masvingo,Secondary,Unemployed,2,1,0,1,0,2,Medium,3.3,1,1,1
42,Male,Rural,Matabeleland North,Secondary,Unemployed,2,1,0,0,0,1,High,18.6,1,0,0
56,Female,Rural,Mashonaland East,Secondary,Informal,3,1,1,0,1,3,Low,60.2,1,0,0
55,Male,Urban,Harare,Tertiary,Informal,5,1,1,0,1,3,Low,4.8,1,1,0
48,Female,Urban,Matabeleland North,Secondary,Informal,5,1,1,0,0,2,Medium,1.2,1,1,0
18,Male,Urban,Matabeleland South,Secondary,Formal,4,1,1,0,1,3,Low,1.6,1,1,0
19,Female,Urban,Harare,Secondary,Unemployed,2,1,1,1,0,3,Low,0.7,1,1,1
40,Female,Urban,Bulawayo,Secondary,Unemployed,3,1,1,0,0,2,Medium,0.7,0,1,0
37,Female,Rural,Bulawayo,Secondary,Unemployed,1,1,1,0,0,2,Medium,1.0,0,0,1
