age,gender,location,province,education_level,employment_sector,income_quintile,has_national_id,has_proof_of_address,has_tin,has_employment_proof,kyc_doc_score,kyc_barrier_level,distance_to_branch_km,has_mobile_phone,has_internet,financially_excluded,kyc_gap_score,demographic_score,institutional_score,feri_score,feri_band
18,Male,Urban,Harare,Primary,Informal,3,1,0,0,0,1,High,0.2,1,0,0,60,26.0,20.0,40.1,Moderate Risk
72,Male,Urban,Harare,None,Informal,2,1,1,0,1,3,Low,5.1,0,1,0,20,40.0,35.0,30.0,Moderate Risk
32,Male,Rural,Mashonaland West,Primary,Informal,2,0,1,0,0,1,High,57.1,1,0,1,70,46.0,50.0,57.6,High Risk
56,Female,Urban,Harare,Secondary,Informal,3,1,1,1,1,4,Low,1.1,1,1,0,0,22.0,0.0,7.7,Low Risk
53,Female,Rural,Midlands,None,Informal,1,1,0,0,1,2,Medium,56.1,1,0,1,50,69.0,50.0,56.65,High Risk
31,Female,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,3.2,1,1,0,20,22.0,0.0,16.7,Low Risk
32,Male,Urban,Harare,Tertiary,Unemployed,4,1,1,0,0,2,Medium,4.0,1,1,0,30,20.0,0.0,20.5,Low Risk
26,Male,Urban,Bulawayo,Tertiary,Formal,5,1,0,1,1,3,Low,0.9,1,1,0,30,0.0,0.0,13.5,Low Risk
49,Male,Rural,Midlands,Secondary,Informal,1,1,1,0,0,2,Medium,3.7,0,1,0,30,47.0,30.0,35.95,Moderate Risk
32,Female,Urban,Bulawayo,Secondary,Unemployed,3,1,1,1,0,3,Low,12.0,1,1,0,10,30.0,15.0,18.0,Low Risk
26,Male,Urban,Harare,Tertiary,Unemployed,3,1,1,0,0,2,Medium,0.9,1,1,0,30,20.0,0.0,20.5,Low Risk
45,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,6.7,1,1,0,0,0.0,5.0,1.0,Low Risk
25,Female,Rural,Mashonaland West,Secondary,Informal,1,1,0,1,0,2,Medium,29.7,1,0,0,40,57.0,50.0,47.95,High Risk
33,Female,Rural,Mashonaland West,Primary,Informal,1,1,0,0,1,2,Medium,1.2,0,0,1,50,63.0,50.0,54.55,High Risk
39,Male,Urban,Midlands,Primary,Informal,3,1,1,0,0,2,Medium,2.1,1,0,0,30,18.0,20.0,23.8,Low Risk
29,Female,Rural,Midlands,Secondary,Informal,1,1,1,0,1,3,Low,12.1,0,1,0,20,57.0,45.0,37.95,Moderate Risk
31,Male,Urban,Bulawayo,Secondary,Informal,3,1,1,0,0,2,Medium,6.1,1,1,0,30,12.0,5.0,18.7,Low Risk
59,Male,Rural,Manicaland,None,Informal,2,1,0,0,0,1,High,39.0,1,0,1,60,52.0,50.0,55.2,High Risk
35,Male,Urban,Bulawayo,Secondary,Informal,5,1,1,1,0,3,Low,4.6,1,1,0,10,12.0,0.0,8.7,Low Risk
32,Male,Urban,Matabeleland South,Tertiary,Formal,5,1,1,0,1,3,Low,2.2,1,1,0,20,0.0,20.0,13.0,Low Risk
35,Female,Rural,Midlands,Primary,Formal,2,1,1,1,0,3,Low,118.9,0,1,0,10,44.0,60.0,31.9,Moderate Risk
44,Female,Urban,Harare,Secondary,Informal,4,1,1,0,0,2,Medium,16.6,1,0,0,30,22.0,35.0,28.2,Moderate Risk
23,Female,Urban,Harare,Secondary,Formal,3,1,1,1,1,4,Low,3.2,1,0,0,0,18.0,20.0,10.3,Low Risk
43,Male,Rural,Mashonaland Central,Primary,Informal,1,1,1,0,0,2,Medium,3.8,1,1,0,30,53.0,20.0,36.05,Moderate Risk
41,Female,Rural,Matabeleland South,Secondary,Informal,2,1,1,1,1,4,Low,8.4,0,1,0,0,50.0,55.0,28.5,Moderate Risk
18,Female,Urban,Bulawayo,Primary,Informal,2,1,0,1,0,2,Medium,0.8,1,0,1,40,44.0,20.0,37.4,Moderate Risk
63,Male,Rural,Mashonaland East,Primary,Informal,1,1,1,0,0,2,Medium,3.8,0,0,0,30,53.0,50.0,42.05,Moderate Risk
58,Female,Rural,Mashonaland East,Tertiary,Unemployed,1,1,0,1,0,2,Medium,25.6,1,0,1,40,65.0,50.0,50.75,High Risk
26,Female,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,3.1,1,1,0,20,22.0,0.0,16.7,Low Risk
22,Female,Rural,Midlands,Secondary,Informal,3,0,0,0,1,1,High,7.2,1,1,1,90,50.0,5.0,59.0,High Risk
41,Male,Urban,Harare,Secondary,Formal,5,0,1,1,1,3,Low,7.7,1,1,0,40,0.0,5.0,19.0,Low Risk
18,Female,Rural,Mashonaland Central,Primary,Unemployed,1,1,1,0,0,2,Medium,42.5,0,0,0,30,79.0,100.0,61.15,High Risk
57,Female,Urban,Manicaland,Secondary,Formal,4,1,1,1,1,4,Low,3.9,1,1,0,0,10.0,0.0,3.5,Low Risk
31,Female,Urban,Bulawayo,Secondary,Formal,4,1,1,1,1,4,Low,0.9,0,1,0,0,10.0,30.0,9.5,Low Risk
60,Female,Urban,Manicaland,Secondary,Formal,4,1,1,1,1,4,Low,1.3,1,1,1,0,10.0,0.0,3.5,Low Risk
26,Male,Urban,Mashonaland West,Secondary,Informal,4,1,1,0,1,3,Low,2.4,1,1,0,20,12.0,0.0,13.2,Low Risk
36,Female,Rural,Manicaland,Secondary,Informal,1,1,1,1,1,4,Low,42.7,1,0,1,0,57.0,50.0,29.95,Moderate Risk
55,Female,Rural,Harare,None,Informal,1,0,0,0,1,1,High,10.7,1,1,1,90,69.0,15.0,67.65,Critical Risk
33,Female,Urban,Harare,Primary,Formal,5,1,1,1,1,4,Low,1.0,1,1,1,0,16.0,0.0,5.6,Low Risk
41,Male,Urban,Manicaland,Secondary,Informal,4,1,1,1,1,4,Low,1.9,1,1,0,0,12.0,0.0,4.2,Low Risk
53,Male,Urban,Matabeleland South,Secondary,Formal,5,1,1,1,1,4,Low,6.3,1,1,0,0,0.0,25.0,5.0,Low Risk
30,Male,Urban,Harare,Secondary,Informal,3,1,0,1,0,2,Medium,2.0,1,1,0,40,12.0,0.0,22.2,Low Risk
20,Male,Urban,Mashonaland East,None,Unemployed,1,0,1,0,0,1,High,12.2,0,0,1,70,55.0,65.0,63.75,High Risk
18,Female,Rural,Matabeleland North,Secondary,Informal,3,0,1,0,0,1,High,43.5,1,0,1,70,50.0,70.0,63.0,High Risk
46,Male,Rural,Midlands,Secondary,Informal,1,1,0,0,1,2,Medium,26.2,1,0,1,50,47.0,50.0,48.95,High Risk
43,Female,Urban,Bulawayo,Secondary,Informal,3,1,1,0,0,2,Medium,0.2,1,1,0,30,22.0,0.0,21.2,Low Risk
52,Female,Urban,Harare,Tertiary,Informal,5,1,1,0,1,3,Low,2.5,0,1,0,20,22.0,30.0,22.7,Low Risk
34,Female,Rural,Matabeleland South,Primary,Informal,2,1,0,0,0,1,High,5.5,1,1,1,60,56.0,25.0,51.6,High Risk
18,Male,Urban,Mashonaland East,Primary,Informal,3,1,1,0,0,2,Medium,0.4,1,1,0,30,26.0,0.0,22.6,Low Risk
18,Female,Urban,Manicaland,Secondary,Formal,5,1,1,1,1,4,Low,2.8,1,1,0,0,18.0,0.0,6.3,Low Risk
78,Female,Urban,Masvingo,Secondary,Informal,3,1,1,0,1,3,Low,1.2,1,1,0,20,30.0,20.0,23.5,Low Risk
45,Female,Urban,Harare,Tertiary,Formal,4,1,1,1,1,4,Low,3.5,1,1,0,0,10.0,0.0,3.5,Low Risk
39,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,0.9,1,1,0,0,0.0,0.0,0.0,Low Risk
41,Female,Rural,Mashonaland Central,Primary,Informal,1,0,1,0,0,1,High,6.0,0,0,1,70,63.0,75.0,68.55,Critical Risk
18,Male,Urban,Harare,Tertiary,Informal,3,1,1,0,0,2,Medium,1.7,1,1,0,30,20.0,0.0,20.5,Low Risk
26,Female,Rural,Mashonaland Central,Primary,Informal,1,1,1,1,1,4,Low,46.5,1,0,1,0,63.0,70.0,36.05,Moderate Risk
62,Male,Urban,Harare,Secondary,Informal,3,1,1,1,1,4,Low,8.8,1,1,0,0,12.0,5.0,5.2,Low Risk
47,Male,Rural,Manicaland,Primary,Informal,1,1,0,0,1,2,Medium,14.7,0,1,0,50,53.0,45.0,50.05,High Risk
27,Female,Urban,Bulawayo,Tertiary,Unemployed,3,1,1,1,0,3,Low,3.0,1,1,0,10,30.0,0.0,15.0,Low Risk
20,Male,Urban,Masvingo,Secondary,Informal,3,1,1,0,1,3,Low,1.1,1,1,1,20,20.0,20.0,20.0,Low Risk
30,Female,Urban,Harare,Tertiary,Informal,4,1,1,0,1,3,Low,2.5,1,1,0,20,22.0,0.0,16.7,Low Risk
33,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,6.9,1,1,0,0,10.0,5.0,4.5,Low Risk
66,Male,Urban,Harare,Tertiary,Informal,4,0,1,0,1,2,Medium,3.7,1,1,0,60,20.0,0.0,34.0,Moderate Risk
35,Male,Rural,Mashonaland West,Tertiary,Informal,2,0,1,0,1,2,Medium,12.6,0,1,1,60,40.0,45.0,50.0,High Risk
21,Male,Urban,Harare,Tertiary,Unemployed,4,1,1,1,0,3,Low,1.6,0,1,0,10,28.0,30.0,20.3,Low Risk
37,Female,Urban,Bulawayo,Primary,Unemployed,2,1,1,0,0,2,Medium,0.1,0,0,0,30,44.0,50.0,38.9,Moderate Risk
41,Female,Urban,Matabeleland North,Secondary,Formal,5,1,1,1,1,4,Low,0.3,0,1,0,0,10.0,50.0,13.5,Low Risk
20,Male,Rural,Mashonaland West,Secondary,Unemployed,1,1,1,1,0,3,Low,98.6,0,1,1,10,63.0,60.0,38.55,Moderate Risk
43,Female,Rural,Matabeleland North,Secondary,Informal,1,1,0,0,1,2,Medium,19.5,1,0,1,50,57.0,55.0,53.45,High Risk
54,Male,Rural,Matabeleland North,Secondary,Informal,3,1,0,0,0,1,High,21.1,1,1,1,60,32.0,50.0,48.2,High Risk
39,Female,Rural,Mashonaland Central,Secondary,Informal,2,1,0,0,0,1,High,12.2,0,0,1,60,50.0,85.0,61.5,High Risk
26,Female,Rural,Mashonaland East,Primary,Informal,3,0,1,0,1,2,Medium,7.1,0,0,1,60,48.0,55.0,54.8,High Risk
30,Male,Rural,Manicaland,Primary,Unemployed,1,1,1,0,0,2,Medium,9.9,1,0,0,30,61.0,25.0,39.85,Moderate Risk
18,Female,Urban,Harare,Secondary,Formal,5,1,1,0,1,3,Low,1.3,1,0,0,20,18.0,20.0,19.3,Low Risk
36,Male,Rural,Midlands,Secondary,Informal,2,1,0,0,0,1,High,29.4,0,0,1,60,40.0,80.0,57.0,High Risk
42,Female,Rural,Mashonaland West,Secondary,Formal,5,1,1,1,1,4,Low,118.9,1,0,1,0,30.0,50.0,20.5,Low Risk
25,Female,Urban,Bulawayo,Primary,Informal,2,1,1,1,1,4,Low,6.4,1,1,0,0,36.0,5.0,13.6,Low Risk
65,Female,Rural,Mashonaland Central,Secondary,Informal,2,0,1,0,1,2,Medium,20.6,1,0,1,60,58.0,70.0,61.3,High Risk
49,Female,Urban,Harare,Primary,Informal,4,1,1,0,0,2,Medium,5.0,1,1,0,30,28.0,0.0,23.3,Low Risk
18,Female,Urban,Matabeleland South,Secondary,Unemployed,4,1,0,0,0,1,High,1.5,1,1,0,60,38.0,20.0,44.3,Moderate Risk
18,Male,Urban,Harare,Secondary,Informal,4,1,1,0,0,2,Medium,0.5,1,1,0,30,20.0,0.0,20.5,Low Risk
24,Female,Rural,Matabeleland North,Secondary,Informal,1,1,1,0,0,2,Medium,60.9,1,0,0,30,65.0,70.0,50.25,High Risk
60,Male,Rural,Manicaland,Primary,Unemployed,1,0,0,0,0,0,High,1.0,1,0,1,100,61.0,20.0,70.35,Critical Risk
50,Female,Urban,Harare,Tertiary,Informal,3,0,1,0,1,2,Medium,1.2,1,1,0,60,22.0,0.0,34.7,Moderate Risk
60,Male,Urban,Harare,Tertiary,Informal,4,1,1,0,1,3,Low,4.8,1,1,0,20,12.0,0.0,13.2,Low Risk
38,Female,Urban,Matabeleland North,Secondary,Unemployed,3,1,1,0,0,2,Medium,1.7,1,1,0,30,30.0,20.0,28.0,Moderate Risk
35,Female,Urban,Harare,Tertiary,Informal,5,1,1,0,1,3,Low,4.0,1,1,0,20,22.0,0.0,16.7,Low Risk
20,Male,Rural,Matabeleland North,Primary,Unemployed,1,0,1,0,0,1,High,18.2,1,0,0,70,69.0,55.0,66.65,Critical Risk
42,Female,Urban,Harare,Secondary,Informal,3,0,1,1,0,2,Medium,0.2,1,0,0,50,22.0,20.0,34.2,Moderate Risk
35,Female,Urban,Bulawayo,Primary,Informal,1,1,1,0,1,3,Low,4.4,1,1,0,20,43.0,0.0,24.05,Low Risk
34,Male,Urban,Bulawayo,Tertiary,Informal,5,0,1,0,0,1,High,0.9,1,1,0,70,12.0,0.0,35.7,Moderate Risk
60,Female,Rural,Masvingo,Primary,Informal,1,0,1,0,0,1,High,27.3,1,0,1,70,63.0,70.0,67.55,Critical Risk
36,Female,Urban,Harare,Tertiary,Informal,4,1,1,0,0,2,Medium,5.2,1,1,0,30,22.0,5.0,22.2,Low Risk
56,Female,Rural,Mashonaland Central,Secondary,Informal,4,1,1,0,1,3,Low,6.8,1,1,1,20,42.0,25.0,28.7,Moderate Risk
18,Male,Urban,Masvingo,Tertiary,Formal,5,0,1,1,1,3,Low,0.2,1,1,0,40,8.0,20.0,24.8,Low Risk
75,Female,Urban,Bulawayo,Secondary,Informal,3,1,1,0,1,3,Low,4.2,1,1,0,20,30.0,0.0,19.5,Low Risk
32,Male,Rural,Mashonaland Central,Secondary,Informal,2,1,0,0,1,2,Medium,1.0,1,0,0,50,40.0,40.0,44.5,Moderate Risk
47,Female,Urban,Harare,Secondary,Informal,2,0,1,1,0,2,Medium,1.7,1,0,0,50,30.0,20.0,37.0,Moderate Risk
50,Male,Rural,Manicaland,Secondary,Informal,1,0,0,0,1,1,High,2.6,1,0,1,90,47.0,20.0,60.95,High Risk
31,Male,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,0.9,1,1,0,0,0.0,0.0,0.0,Low Risk
49,Male,Rural,Mashonaland West,Primary,Unemployed,1,1,1,0,0,2,Medium,9.3,0,1,0,30,61.0,35.0,41.85,Moderate Risk
50,Male,Rural,Manicaland,Secondary,Informal,2,0,0,0,0,0,High,1.6,1,1,1,100,40.0,0.0,59.0,High Risk
28,Female,Rural,Mashonaland West,Secondary,Unemployed,1,1,1,0,0,2,Medium,45.3,0,0,1,30,65.0,80.0,52.25,High Risk
28,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,4.5,1,1,0,0,10.0,0.0,3.5,Low Risk
38,Female,Rural,Midlands,Primary,Informal,1,0,0,0,0,0,High,14.8,1,0,1,100,63.0,35.0,74.05,Critical Risk
36,Female,Rural,Matabeleland North,None,Formal,3,1,1,0,1,3,Low,3.9,1,0,0,20,42.0,40.0,31.7,Moderate Risk
57,Male,Urban,Bulawayo,Primary,Formal,5,1,1,0,1,3,Low,1.3,1,1,0,20,6.0,0.0,11.1,Low Risk
47,Male,Urban,Mashonaland Central,Secondary,Formal,5,1,1,0,1,3,Low,1.9,0,1,0,20,0.0,50.0,19.0,Low Risk
37,Female,Rural,Mashonaland East,Primary,Informal,1,0,0,0,0,0,High,17.5,0,0,1,100,63.0,65.0,80.05,Critical Risk
46,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,0.1,1,1,0,0,10.0,0.0,3.5,Low Risk
18,Female,Rural,Harare,Tertiary,Unemployed,2,1,1,0,0,2,Medium,10.7,0,1,1,30,66.0,45.0,45.6,High Risk
29,Male,Rural,Manicaland,None,Informal,2,0,0,0,1,1,High,2.3,1,0,1,90,52.0,20.0,62.7,High Risk
42,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,0,1,3,Low,0.2,1,1,0,20,10.0,0.0,12.5,Low Risk
53,Male,Rural,Mashonaland Central,Primary,Unemployed,2,1,1,0,0,2,Medium,6.8,1,1,0,30,54.0,25.0,37.4,Moderate Risk
40,Female,Rural,Matabeleland North,Primary,Informal,3,1,1,0,1,3,Low,150.0,0,0,0,20,48.0,100.0,45.8,High Risk
58,Male,Urban,Bulawayo,Secondary,Formal,4,1,1,1,0,3,Low,3.7,0,1,0,10,0.0,30.0,10.5,Low Risk
50,Female,Rural,Manicaland,Secondary,Informal,2,1,0,0,0,1,High,3.4,1,0,1,60,50.0,20.0,48.5,High Risk
31,Male,Urban,Harare,Tertiary,Informal,3,0,1,0,1,2,Medium,10.7,1,0,0,60,12.0,35.0,38.2,Moderate Risk
36,Female,Urban,Bulawayo,Primary,Informal,1,1,1,1,0,3,Low,3.4,1,0,0,10,43.0,20.0,23.55,Low Risk
43,Male,Rural,Matabeleland North,Primary,Unemployed,2,1,1,0,0,2,Medium,74.6,0,0,1,30,54.0,100.0,52.4,High Risk
31,Female,Urban,Mashonaland East,Secondary,Formal,5,1,1,1,1,4,Low,0.3,1,1,0,0,10.0,0.0,3.5,Low Risk
59,Male,Rural,Mashonaland East,Secondary,Informal,2,1,0,0,0,1,High,29.8,1,0,1,60,40.0,50.0,51.0,High Risk
22,Female,Urban,Mashonaland West,Primary,Unemployed,1,1,1,0,0,2,Medium,0.8,1,1,1,30,59.0,0.0,34.15,Moderate Risk
42,Male,Urban,Harare,Tertiary,Informal,4,1,1,0,1,3,Low,3.8,1,1,0,20,12.0,0.0,13.2,Low Risk
48,Male,Urban,Harare,Tertiary,Unemployed,2,1,0,0,0,1,High,6.2,1,1,1,60,28.0,5.0,37.8,Moderate Risk
33,Female,Rural,Masvingo,Secondary,Unemployed,1,0,0,0,0,0,High,7.1,1,0,0,100,65.0,45.0,76.75,Critical Risk
30,Male,Rural,Mashonaland Central,Secondary,Informal,1,1,1,0,0,2,Medium,66.7,0,1,1,30,47.0,80.0,45.95,High Risk
36,Male,Rural,Manicaland,Secondary,Informal,3,1,0,0,0,1,High,5.4,0,0,1,60,32.0,55.0,49.2,High Risk
49,Female,Rural,Mashonaland Central,Secondary,Informal,2,1,1,0,1,3,Low,7.7,1,0,1,20,50.0,45.0,35.5,Moderate Risk
31,Female,Rural,Matabeleland South,Secondary,Informal,2,1,0,0,1,2,Medium,53.2,1,1,1,50,50.0,50.0,50.0,High Risk
23,Female,Rural,Midlands,Secondary,Informal,2,1,1,0,0,2,Medium,21.4,1,0,0,30,58.0,50.0,43.8,Moderate Risk
54,Male,Urban,Midlands,Secondary,Formal,5,1,1,1,1,4,Low,7.0,1,1,0,0,0.0,5.0,1.0,Low Risk
43,Female,Rural,Mashonaland East,Primary,Informal,2,0,1,0,0,1,High,14.1,0,1,1,70,56.0,45.0,60.1,High Risk
52,Female,Rural,Mashonaland West,Secondary,Informal,2,1,0,0,1,2,Medium,35.7,0,0,1,50,50.0,80.0,56.0,High Risk
48,Male,Rural,Matabeleland South,Primary,Unemployed,1,1,1,0,0,2,Medium,8.1,1,1,0,30,61.0,25.0,39.85,Moderate Risk
68,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,1.4,0,1,0,0,18.0,30.0,12.3,Low Risk
53,Male,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,0.9,1,1,0,20,12.0,0.0,13.2,Low Risk
27,Female,Rural,Mashonaland Central,Primary,Informal,2,1,1,0,1,3,Low,15.1,0,0,1,20,56.0,85.0,45.6,High Risk
44,Female,Urban,Bulawayo,Secondary,Informal,3,1,1,0,0,2,Medium,3.0,1,0,0,30,22.0,20.0,25.2,Moderate Risk
30,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,0,1,3,Low,5.1,1,1,0,20,10.0,5.0,13.5,Low Risk
31,Male,Rural,Mashonaland East,Secondary,Informal,2,1,1,0,0,2,Medium,8.1,0,0,1,30,40.0,55.0,38.5,Moderate Risk
18,Male,Urban,Harare,Secondary,Informal,3,1,1,0,0,2,Medium,3.2,0,1,0,30,20.0,30.0,26.5,Moderate Risk
33,Male,Urban,Manicaland,Secondary,Formal,4,1,1,1,0,3,Low,2.9,0,0,0,10,0.0,50.0,14.5,Low Risk
45,Female,Urban,Bulawayo,Tertiary,Informal,5,1,1,0,0,2,Medium,3.2,1,0,0,30,22.0,20.0,25.2,Moderate Risk
37,Female,Urban,Harare,Tertiary,Formal,5,1,1,1,0,3,Low,1.3,0,1,0,10,10.0,30.0,14.0,Low Risk
22,Female,Rural,Mashonaland East,None,Informal,1,1,0,0,1,2,Medium,55.8,1,0,1,50,77.0,50.0,59.45,High Risk
18,Male,Rural,Midlands,Secondary,Unemployed,2,1,1,0,0,2,Medium,3.5,0,0,0,30,56.0,50.0,43.1,Moderate Risk
67,Female,Rural,Masvingo,Primary,Formal,5,1,1,0,1,3,Low,53.8,1,0,0,20,44.0,70.0,38.4,Moderate Risk
42,Male,Rural,Masvingo,Secondary,Informal,1,1,1,0,1,3,Low,6.4,1,0,0,20,47.0,45.0,34.45,Moderate Risk
26,Male,Rural,Masvingo,Secondary,Unemployed,1,0,0,0,0,0,High,27.4,0,0,0,100,55.0,100.0,84.25,Critical Risk
44,Female,Urban,Matabeleland South,None,Formal,5,1,1,1,1,4,Low,0.3,1,1,0,0,22.0,20.0,11.7,Low Risk
68,Female,Rural,Mashonaland East,Secondary,Informal,2,1,0,0,1,2,Medium,17.6,1,0,1,50,58.0,35.0,49.8,High Risk
46,Female,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,6.4,1,1,0,20,22.0,5.0,17.7,Low Risk
18,Female,Urban,Harare,Secondary,Informal,3,1,1,1,1,4,Low,3.1,1,1,0,0,30.0,0.0,10.5,Low Risk
75,Male,Rural,Matabeleland South,None,Informal,1,1,1,0,1,3,Low,9.3,1,0,0,20,67.0,45.0,41.45,Moderate Risk
18,Female,Rural,Manicaland,Secondary,Informal,5,0,0,0,1,1,High,27.2,1,1,1,90,50.0,30.0,64.0,High Risk
35,Female,Urban,Harare,Secondary,Unemployed,2,1,1,0,0,2,Medium,2.2,1,1,0,30,38.0,0.0,26.8,Moderate Risk
22,Female,Rural,Mashonaland Central,Primary,Informal,2,0,1,0,1,2,Medium,3.5,0,0,1,60,64.0,70.0,63.4,High Risk
27,Male,Urban,Bulawayo,Tertiary,Informal,5,1,1,1,1,4,Low,3.3,0,1,1,0,12.0,30.0,10.2,Low Risk
41,Male,Urban,Bulawayo,Primary,Unemployed,4,1,1,0,0,2,Medium,0.7,1,1,0,30,26.0,0.0,22.6,Low Risk
18,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,2.7,1,0,0,0,8.0,20.0,6.8,Low Risk
36,Male,Urban,Harare,Secondary,Unemployed,3,1,1,0,0,2,Medium,1.2,1,0,0,30,20.0,20.0,24.5,Low Risk
54,Male,Urban,Mashonaland Central,Primary,Unemployed,2,1,1,1,0,3,Low,1.2,1,0,0,10,34.0,40.0,24.4,Low Risk
26,Female,Urban,Harare,Secondary,Unemployed,1,1,1,0,0,2,Medium,1.3,1,1,0,30,45.0,0.0,29.25,Moderate Risk
18,Female,Urban,Manicaland,Primary,Formal,5,1,1,1,1,4,Low,2.6,1,1,0,0,24.0,0.0,8.4,Low Risk
36,Male,Urban,Harare,Tertiary,Informal,4,1,1,0,0,2,Medium,4.9,1,0,1,30,12.0,20.0,21.7,Low Risk
33,Female,Rural,Midlands,Secondary,Unemployed,2,1,1,0,0,2,Medium,113.2,1,1,0,30,58.0,30.0,39.8,Moderate Risk
29,Female,Rural,Mashonaland West,None,Informal,3,1,0,0,1,2,Medium,7.0,1,1,1,50,54.0,5.0,42.4,Moderate Risk
21,Female,Rural,Matabeleland North,None,Informal,2,1,1,1,1,4,Low,6.9,0,0,1,0,70.0,75.0,39.5,Moderate Risk
45,Female,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,1.2,1,1,0,0,10.0,0.0,3.5,Low Risk
46,Female,Rural,Mashonaland Central,Primary,Informal,1,0,1,0,0,1,High,8.6,1,0,1,70,63.0,45.0,62.55,High Risk
23,Male,Rural,Matabeleland North,Primary,Unemployed,2,1,1,0,0,2,Medium,11.7,1,0,0,30,62.0,55.0,46.2,High Risk
25,Male,Urban,Bulawayo,Secondary,Unemployed,3,1,0,1,0,2,Medium,5.2,1,1,1,40,20.0,5.0,26.0,Moderate Risk
39,Female,Urban,Mashonaland Central,Primary,Formal,5,1,1,1,1,4,Low,0.3,1,1,0,0,16.0,20.0,9.6,Low Risk
24,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,0,1,3,Low,5.9,1,1,0,20,18.0,5.0,16.3,Low Risk
40,Female,Urban,Bulawayo,None,Informal,3,1,1,1,0,3,Low,1.3,0,1,0,10,34.0,30.0,22.4,Low Risk
58,Female,Urban,Mashonaland West,Tertiary,Formal,4,1,1,1,1,4,Low,0.2,1,1,0,0,10.0,0.0,3.5,Low Risk
37,Male,Urban,Harare,Secondary,Informal,4,1,0,0,1,2,Medium,1.4,1,0,0,50,12.0,20.0,30.7,Moderate Risk
21,Male,Urban,Masvingo,Secondary,Informal,4,1,1,0,1,3,Low,0.1,1,1,0,20,20.0,20.0,20.0,Low Risk
43,Female,Rural,Mashonaland East,Primary,Informal,2,1,1,0,1,3,Low,13.4,1,0,0,20,56.0,35.0,35.6,Moderate Risk
35,Male,Urban,Harare,Tertiary,Informal,4,1,1,0,1,3,Low,11.7,0,0,1,20,12.0,65.0,26.2,Moderate Risk
35,Female,Urban,Mashonaland Central,Secondary,Formal,5,0,1,1,1,3,Low,3.8,1,1,0,40,10.0,20.0,25.5,Moderate Risk
44,Female,Rural,Harare,None,Informal,2,0,1,1,1,3,Low,8.2,0,1,1,40,62.0,35.0,46.7,High Risk
47,Female,Urban,Harare,Tertiary,Informal,3,1,1,0,1,3,Low,5.0,1,1,0,20,22.0,0.0,16.7,Low Risk
38,Male,Urban,Harare,Primary,Formal,5,1,1,1,1,4,Low,0.4,1,1,0,0,6.0,0.0,2.1,Low Risk
37,Female,Urban,Bulawayo,Primary,Informal,2,1,1,0,1,3,Low,4.3,1,0,0,20,36.0,20.0,25.6,Moderate Risk
66,Male,Urban,Bulawayo,Primary,Informal,4,1,1,0,1,3,Low,1.9,1,1,0,20,26.0,0.0,18.1,Low Risk
54,Female,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,0.2,1,1,0,0,10.0,0.0,3.5,Low Risk
49,Male,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,1.1,1,0,0,20,12.0,20.0,17.2,Low Risk
39,Female,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,0.7,1,1,0,20,22.0,0.0,16.7,Low Risk
23,Female,Rural,Mashonaland East,Tertiary,Formal,4,1,1,0,1,3,Low,3.1,1,0,0,20,38.0,20.0,26.3,Moderate Risk
53,Male,Rural,Manicaland,Secondary,Informal,2,1,0,0,1,2,Medium,1.0,0,1,1,50,40.0,30.0,42.5,Moderate Risk
40,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,5.8,0,1,0,0,10.0,35.0,10.5,Low Risk
29,Male,Urban,Mashonaland West,Secondary,Informal,4,1,1,0,0,2,Medium,2.3,0,1,1,30,12.0,30.0,23.7,Low Risk
34,Male,Urban,Manicaland,Secondary,Formal,4,1,1,1,1,4,Low,0.1,1,1,0,0,0.0,0.0,0.0,Low Risk
24,Female,Rural,Mashonaland East,Secondary,Unemployed,2,1,0,0,0,1,High,4.4,1,1,1,60,66.0,0.0,50.1,High Risk
52,Female,Rural,Mashonaland Central,Primary,Formal,3,1,0,1,1,3,Low,9.6,1,0,0,30,36.0,45.0,35.1,Moderate Risk
47,Male,Urban,Harare,Secondary,Informal,3,1,0,0,1,2,Medium,3.1,1,1,0,50,12.0,0.0,26.7,Moderate Risk
